snapshot_generated_at,data_limit,source,scope,rank,name,name_normalized,region,territorial_level,risk_score,risk_level,confidence_pct,confidence_label,expressiveness_pct,expressiveness_label,recent_cvli_14d,recent_cvli_30d,historical_cvli,neural_score,tension_score,inclusion_score,calm_penalty,territorial_support_pct,historical_support_pct,live_support_pct,score_z,peer_percentile,dynamic_window_days,base_window_days,historical_fallback,trend,top_driver_1,top_driver_1_strength_pct,top_driver_2,top_driver_2_strength_pct,top_driver_3,top_driver_3_strength_pct,explainability_summary,leitura_rapida_gestor,por_que_importa_gestor,confianca_limites_gestor,expressividade_previsao_gestor,proxima_acao_gestor
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,11,ALTO ALEGRE,ALTO ALEGRE,fortaleza,bairro,56.26,alto,55.7,baixa,82.7,alta,0,0,125.0,52.5,100.0,0.0,100.0,100.0,100.0,0.0,1.72,90.7,90,90,True,stable,Tensão territorial,100.0,Fallback histórico ativado,55.0,Sinal neural do ST-GAT,52.5,Tensão territorial: 100.0% | Fallback histórico ativado: 55.0% | Sinal neural do ST-GAT: 52.5%,"ALTO ALEGRE aparece na posição 11 de 109, com risco 56.3 e nível alto; é território relevante para monitoramento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,12,CAJAZEIRAS,CAJAZEIRAS,fortaleza,bairro,56.22,alto,64.6,baixa,82.1,alta,0,2,35.0,88.4,100.0,0.0,80.0,100.0,37.5,100.0,1.72,89.8,90,90,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,88.4,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 88.4% | Fallback histórico ativado: 55.0%,"CAJAZEIRAS aparece na posição 12 de 109, com risco 56.2 e nível alto; é território relevante para monitoramento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,13,GRANJA LISBOA,GRANJA LISBOA,fortaleza,bairro,56.14,alto,55.7,baixa,81.6,alta,0,0,110.0,52.3,100.0,0.0,100.0,100.0,100.0,0.0,1.71,88.9,90,90,True,stable,Tensão territorial,100.0,Fallback histórico ativado,55.0,Sinal neural do ST-GAT,52.3,Tensão territorial: 100.0% | Fallback histórico ativado: 55.0% | Sinal neural do ST-GAT: 52.3%,"GRANJA LISBOA aparece na posição 13 de 109, com risco 56.1 e nível alto; é território relevante para monitoramento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,14,ALVARO WEYNE,ALVARO WEYNE,fortaleza,bairro,53.4,alto,66.7,baixa,80.1,alta,1,1,27.0,65.5,100.0,50.0,43.3,100.0,17.5,100.0,1.53,88.0,90,90,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,65.5,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 65.5% | Fallback histórico ativado: 55.0%,"ALVARO WEYNE aparece na posição 14 de 109, com risco 53.4 e nível alto; é território relevante para monitoramento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,15,PASSARE,PASSARE,fortaleza,bairro,50.61,moderado,55.0,baixa,78.7,alta,0,0,65.0,81.2,100.0,0.0,100.0,100.0,100.0,0.0,1.35,87.0,90,90,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,81.2,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 81.2% | Fallback histórico ativado: 55.0%,"PASSARE aparece na posição 15 de 109, com risco 50.6 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,16,CANINDEZINHO,CANINDEZINHO,fortaleza,bairro,50.39,moderado,46.9,muito baixa,78.0,alta,0,0,48.0,92.8,70.0,0.0,100.0,70.0,70.0,0.0,1.33,86.1,90,90,True,stable,Sinal neural do ST-GAT,92.8,Tensão territorial,70.0,Fallback histórico ativado,55.0,Sinal neural do ST-GAT: 92.8% | Tensão territorial: 70.0% | Fallback histórico ativado: 55.0%,"CANINDEZINHO aparece na posição 16 de 109, com risco 50.4 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 70.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,17,BONSUCESSO,BONSUCESSO,fortaleza,bairro,47.96,moderado,49.9,muito baixa,76.7,alta,0,1,48.0,80.6,70.0,0.0,63.3,70.0,70.0,50.0,1.17,85.2,90,90,True,stable,Sinal neural do ST-GAT,80.6,Tensão territorial,70.0,Fallback histórico ativado,55.0,Sinal neural do ST-GAT: 80.6% | Tensão territorial: 70.0% | Fallback histórico ativado: 55.0%,"BONSUCESSO aparece na posição 17 de 109, com risco 48.0 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 70.0% e 1 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,18,LAGOA REDONDA,LAGOA REDONDA,fortaleza,bairro,47.01,moderado,55.3,baixa,75.9,alta,0,0,60.0,74.0,100.0,0.0,100.0,100.0,100.0,0.0,1.11,84.3,90,90,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,74.0,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 74.0% | Fallback histórico ativado: 55.0%,"LAGOA REDONDA aparece na posição 18 de 109, com risco 47.0 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,19,JARDIM DAS OLIVEIRAS,JARDIM DAS OLIVEIRAS,fortaleza,bairro,44.18,moderado,45.5,muito baixa,74.4,alta,0,0,50.0,78.4,75.0,0.0,100.0,75.0,75.0,0.0,0.92,83.3,90,90,True,stable,Sinal neural do ST-GAT,78.4,Tensão territorial,75.0,Fallback histórico ativado,55.0,Sinal neural do ST-GAT: 78.4% | Tensão territorial: 75.0% | Fallback histórico ativado: 55.0%,"JARDIM DAS OLIVEIRAS aparece na posição 19 de 109, com risco 44.2 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 75.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,20,CONJUNTO PALMEIRAS,CONJUNTO PALMEIRAS,fortaleza,bairro,43.06,moderado,49.3,muito baixa,73.5,alta,0,0,54.0,72.1,85.0,0.0,100.0,85.0,85.0,0.0,0.85,82.4,90,90,True,stable,Tensão territorial,85.0,Sinal neural do ST-GAT,72.1,Fallback histórico ativado,55.0,Tensão territorial: 85.0% | Sinal neural do ST-GAT: 72.1% | Fallback histórico ativado: 55.0%,"CONJUNTO PALMEIRAS aparece na posição 20 de 109, com risco 43.1 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 85.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,21,GRANJA PORTUGAL,GRANJA PORTUGAL,fortaleza,bairro,41.9,moderado,52.6,muito baixa,72.6,alta,0,0,57.0,66.8,92.5,0.0,100.0,92.5,92.5,0.0,0.77,81.5,90,90,True,stable,Tensão territorial,92.5,Sinal neural do ST-GAT,66.8,Fallback histórico ativado,55.0,Tensão territorial: 92.5% | Sinal neural do ST-GAT: 66.8% | Fallback histórico ativado: 55.0%,"GRANJA PORTUGAL aparece na posição 21 de 109, com risco 41.9 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 92.5% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,22,BOM JARDIM,BOM JARDIM,fortaleza,bairro,41.74,moderado,49.4,muito baixa,72.0,alta,0,0,54.0,69.5,85.0,0.0,100.0,85.0,85.0,0.0,0.76,80.6,90,90,True,stable,Tensão territorial,85.0,Sinal neural do ST-GAT,69.5,Fallback histórico ativado,55.0,Tensão territorial: 85.0% | Sinal neural do ST-GAT: 69.5% | Fallback histórico ativado: 55.0%,"BOM JARDIM aparece na posição 22 de 109, com risco 41.7 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 85.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,23,ENGENHEIRO LUCIANO CAVALCANTE,ENGENHEIRO LUCIANO CAVALCANTE,fortaleza,bairro,41.47,moderado,45.8,muito baixa,71.3,alta,0,1,11.0,81.6,50.0,0.0,93.3,50.0,0.0,50.0,0.74,79.6,90,90,True,stable,Sinal neural do ST-GAT,81.6,Fallback histórico ativado,55.0,Tensão territorial,50.0,Sinal neural do ST-GAT: 81.6% | Fallback histórico ativado: 55.0% | Tensão territorial: 50.0%,"ENGENHEIRO LUCIANO CAVALCANTE aparece na posição 23 de 109, com risco 41.5 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 50.0% e 1 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,24,ANCURI,ANCURI,fortaleza,bairro,41.03,moderado,45.0,muito baixa,70.6,alta,0,1,35.0,75.4,50.0,0.0,66.7,50.0,37.5,50.0,0.71,78.7,90,90,True,stable,Sinal neural do ST-GAT,75.4,Fallback histórico ativado,55.0,Tensão territorial,50.0,Sinal neural do ST-GAT: 75.4% | Fallback histórico ativado: 55.0% | Tensão territorial: 50.0%,"ANCURI aparece na posição 24 de 109, com risco 41.0 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 50.0% e 1 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,25,SAO BENTO,SAO BENTO,fortaleza,bairro,40.98,moderado,44.8,muito baixa,70.1,alta,0,1,19.0,74.6,50.0,0.0,63.3,50.0,0.0,50.0,0.71,77.8,90,90,True,stable,Sinal neural do ST-GAT,74.6,Fallback histórico ativado,55.0,Tensão territorial,50.0,Sinal neural do ST-GAT: 74.6% | Fallback histórico ativado: 55.0% | Tensão territorial: 50.0%,"SAO BENTO aparece na posição 25 de 109, com risco 41.0 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 50.0% e 1 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,26,VICENTE PINZON,VICENTE PINZON,fortaleza,bairro,39.6,moderado,52.7,muito baixa,69.1,moderada,0,0,57.0,62.2,92.5,0.0,100.0,92.5,92.5,0.0,0.62,76.9,90,90,True,stable,Tensão territorial,92.5,Sinal neural do ST-GAT,62.2,Fallback histórico ativado,55.0,Tensão territorial: 92.5% | Sinal neural do ST-GAT: 62.2% | Fallback histórico ativado: 55.0%,"VICENTE PINZON aparece na posição 26 de 109, com risco 39.6 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 92.5% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está próximo de pares vizinhos e pode oscilar no próximo ciclo.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,27,PAUPINA,PAUPINA,fortaleza,bairro,38.27,moderado,40.9,muito baixa,68.1,moderada,0,0,42.0,74.5,55.0,0.0,100.0,55.0,55.0,0.0,0.53,75.9,90,90,True,stable,Sinal neural do ST-GAT,74.5,Fallback histórico ativado,55.0,Tensão territorial,55.0,Sinal neural do ST-GAT: 74.5% | Fallback histórico ativado: 55.0% | Tensão territorial: 55.0%,"PAUPINA aparece na posição 27 de 109, com risco 38.3 e nível moderado; é território de atenção tática.","O peso principal vem de sinal neural do st-gat, com suporte territorial de 55.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está próximo de pares vizinhos e pode oscilar no próximo ciclo.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-10T13:19:01,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,28,QUINTINO CUNHA,QUINTINO CUNHA,fortaleza,bairro,37.94,moderado,55.7,baixa,67.4,moderada,0,0,68.0,55.9,100.0,0.0,100.0,100.0,100.0,0.0,0.51,75.0,90,90,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,55.9,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 55.9% | Fallback histórico ativado: 55.0%,"QUINTINO CUNHA aparece na posição 28 de 109, com risco 37.9 e nível moderado; é território de atenção tática.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está próximo de pares vizinhos e pode oscilar no próximo ciclo.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
