agencia,ais,area_faccao,arma,bairro,cidade,comment,consolidado,data,database,editar,excluir,hora,id,id_evento,idade,latitude,longitude,name,sexo,tipo,tipo_evento,type,version,dia_semana,eh_feriado,dia_quente_cvp,clima,precipitacao_mm,qtd_mortes,nature,ais_original,regiao_risp
2.0,AIS 15,,Arma de fogo,,Guaiúba,,Sim,2026-05-19,,,,09:29:00,78956,4430455.0,23.0,-4.0358669426,-38.6364630153,RUA GERVÁSIO TEIXEIRA,M,cvli,HOMICIDIO DOLOSO,,,Terça-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 15,RMF LESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-19,,,,04:30:06,79159,4431168.0,,-3.7546236463,-38.5291949222,RUA GRACILIANO RAMOS,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 23,,Arma de fogo,,Trairi,,Sim,2026-05-19,,,,04:16:00,78955,4430515.0,25.0,-3.2139565983,-39.3660300152,RUA DA PULGA,M,cvli,HOMICIDIO DOLOSO,,,Terça-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 23,RMF OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-19,,,,02:37:08,79158,4431167.0,,-3.7573269525,-38.5303587177,AVENIDA DEPUTADO OSWALDO STUDART,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-19,,,,01:30:51,79162,4431166.0,,-3.7894706144,-38.5091287434,RUA PROFESSORA EMÍLIA PEREIRA,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,22:37:26,79152,4431164.0,,-3.752329446,-38.5142349477,RUA CAPITÃO MELO,NONE,cvp,ROUBO A COLETIVO,,,Segunda-feira,False,False,,,,ROUBO A COLETIVO,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,21:55:54,79153,4431162.0,,-3.7716533665,-38.5564870648,RUA LIVINO DE CARVALHO,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 06,,,AMADEU FURTADO,Fortaleza,,Sim,2026-05-18,,,,20:02:49,79154,4431161.0,,-3.7232115101,-38.5589945093,CANAL - RABO DA GATA,NONE,cvp,ROUBO A RESIDÊNCIA,,,Segunda-feira,False,False,,,,ROUBO A RESIDÊNCIA,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,AMADEU FURTADO,Fortaleza,,Sim,2026-05-18,,,,19:25:40,79155,4431160.0,,-3.7142346966,-38.5651991917,RUA Fᶜᵒ. SALGADO,NONE,cvp,ROUBO A FARMÁCIA,,,Segunda-feira,False,False,,,,ROUBO A FARMÁCIA,AIS 06,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,18:33:38,79142,4431158.0,,-3.7444072535,-38.4951054959,RUA ANTÔNIO DE PÁDUA NEVES JÚNIOR,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,18:19:23,79143,4431157.0,,-3.7394360926,-38.4970295637,RUA LEONARDO MOTA,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,14:59:31,79144,4431154.0,,-3.7613862813,-38.5209439581,AVENIDA BORGES DE MELO,NONE,cvp,ROUBO A COLETIVO,,,Segunda-feira,False,False,,,,ROUBO A COLETIVO,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,14:58:57,79145,4431153.0,,-3.7912344193,-38.5061036263,RUA B1,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 03,,Arma de fogo,,Sobral,,Sim,2026-05-18,,,,13:30:00,78954,4430508.0,26.0,-3.7058537653,-40.5777254943,POVOADO LAGOA DO MEIO,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 03,NORTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,12:53:25,79146,4431152.0,,-3.7478538898,-38.4964827176,AVENIDA SENADOR VIRGÍLIO TÁVORA,NONE,cvp,ROUBO A FARMÁCIA,,,Segunda-feira,False,False,,,,ROUBO A FARMÁCIA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-18,,,,10:53:00,79147,4431151.0,,-3.7401534756,-38.4824401553,RUA VALDETÁRIO MOTA,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 23,,Arma de fogo,,Trairi,,Sim,2026-05-18,,,,09:00:00,78953,4430513.0,56.0,-3.2762346178,-39.2804025309,RUA FLORÊNCIO JOSE BARBOSA,M,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO),,,Segunda-feira,False,False,,,1.0,ROUBO SEGUIDO DE MORTE (LATROCINIO),AIS 23,RMF OESTE
2.0,AIS 28,,Outros meios,BARREIRA,Barreira,,Sim,2026-05-18,,,,08:10:00,78949,4430469.0,39.0,-4.2875111739,-38.6513258331,ESTRADA JATOBÁ 2,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 28,NORTE
2.0,AIS 04,,Arma de fogo,AMONTADA,Amontada,,Sim,2026-05-18,,,,06:00:00,78952 | 78951,4430463.0,26.0,-3.2741249412,-39.7857226708,ESTRADA RECANTO VILA URUBÚ,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,2.0,HOMICIDIO DOLOSO,AIS 04,NORDESTE
2.0,AIS 04,,Arma de fogo,AMONTADA,Amontada,,Sim,2026-05-18,,,,06:00:00,78952,4430463.0,26.0,-3.2741249412,-39.7857226708,ESTRADA RECANTO VILA URUBÚ,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,,HOMICIDIO DOLOSO,AIS 04,NORDESTE
2.0,AIS 04,,Arma de fogo,AMONTADA,Amontada,,Sim,2026-05-18,,,,06:00:00,78951,4430462.0,27.0,-3.2741249412,-39.7857226708,ESTRADA RECANTO VILA URUBÚ,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,,HOMICIDIO DOLOSO,AIS 04,NORDESTE
2.0,AIS 08,,,ALDEOTA,Fortaleza,,Sim,2026-05-18,,,,05:23:48,79148,4431150.0,,-3.7215364753,-38.5189087018,RUA DRAGÃO DO MAR,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 08,CAPITAL LESTE
2.0,AIS 04,,Arma de fogo,,Itapipoca,,Sim,2026-05-18,,,,04:00:00,78950,4430484.0,37.0,-3.1516249365,-39.4978630154,RUA RAIMUNDA ROCHA,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 04,NORDESTE
2.0,AIS 08,,,ALDEOTA,Fortaleza,,Sim,2026-05-18,,,,03:44:10,79149,4431149.0,,-3.7217055918,-38.5188079308,RUA DRAGÃO DO MAR,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 08,CAPITAL LESTE
2.0,AIS 05,,,AEROPORTO,Fortaleza,,Sim,2026-05-18,,,,01:42:07,79150,4431147.0,,-3.7927118266,-38.5656191495,RUA NORUEGA,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,AIS 05,CAPITAL OESTE
2.0,AIS 05,,,AEROPORTO,Fortaleza,,Sim,2026-05-18,,,,00:16:22,79151,4431144.0,,-3.732338234,-38.5408529095,RUA RÚBIA SAMPAIO,NONE,cvp,ROUBO A RESIDÊNCIA,,,Segunda-feira,False,False,,,,ROUBO A RESIDÊNCIA,AIS 05,CAPITAL OESTE
2.0,AIS 23,,Arma branca,,Paraipaba,,Sim,2026-05-17,,,,22:00:00,78947,4430496.0,66.0,-3.3613200588,-39.2040847394,RUA SANTA RITA,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 23,RMF OESTE
2.0,AIS 34,,,ICO,Icó,,Sim,2026-05-17,,,,21:38:53,79141,4431234.0,,-6.3648498914,-38.7840621995,RODOVIA SANTOS DUMONT,NONE,cvp,ROUBO DE CARGA,,,Domingo,False,False,,,,ROUBO DE CARGA,AIS 34,SUL
2.0,AIS 05,,,AEROPORTO,Fortaleza,,Sim,2026-05-17,,,,19:06:58,79132,4431142.0,,-3.7320121248,-38.5494348975,AVENIDA BEZERRA DE MENEZES,NONE,cvp,ROUBO A FARMÁCIA,,,Domingo,False,False,,,,ROUBO A FARMÁCIA,AIS 05,CAPITAL OESTE
2.0,AIS 33,,Arma branca,,Araripe,,Sim,2026-05-17,,,,18:00:00,78948,4430466.0,39.0,-7.209533692,-40.1374907331,RUA JOAQUIM PAULINO,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 33,SUL
2.0,AIS 07,,,CATUNDA,Catunda,,Sim,2026-05-17,,,,11:30:19,79138,4431224.0,,-4.6540368532,-40.2001503493,RUA MANOEL NOÉ ROSA CHAVES,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Domingo,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,AIS 07,NORTE
2.0,AIS 25,,,PACAJUS,Pacajus,,Sim,2026-05-17,,,,10:59:47,79139,4431213.0,,-4.1789745967,-38.4746543067,RUA FRANCISCO FERREIRA LIMA,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 25,RMF LESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-17,,,,10:38:14,79133,4431141.0,,-3.7558533974,-38.541311116,AVENIDA PROFESSOR GOMES DE MATOS,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 06,,,AMADEU FURTADO,Fortaleza,,Sim,2026-05-17,,,,10:17:38,79130,4431140.0,,-3.7739414658,-38.5986557729,RUA CAPITÃO THEÓGENES GONDIM,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,ANTONIO BEZERRA,Fortaleza,,Sim,2026-05-17,,,,08:36:49,79129,4431139.0,,-3.7774403109,-38.5993164647,RUA VITAL BRASIL,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,AMADEU FURTADO,Fortaleza,,Sim,2026-05-17,,,,08:15:51,79137,4431138.0,,-3.7233175725,-38.587362753,RUA MARIO CAMPOS,NONE,cvp,ROUBO A RESIDÊNCIA,,,Domingo,False,False,,,,ROUBO A RESIDÊNCIA,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,AUTRAN NUNES,Fortaleza,,Sim,2026-05-17,,,,07:56:21,79136,4431137.0,,-3.7909335141,-38.6017782976,BOM JARDIM,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 06,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-17,,,,06:47:29,79135,4431136.0,,-3.767431189,-38.5333354814,RUA HELVÉCIO MONTE,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 32,,Arma de fogo,,Porteiras,,Sim,2026-05-17,,,,06:00:00,78946,4430500.0,58.0,-7.5423935642,-39.0344074751,SITIO MUQUÉM,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 32,SUL
2.0,AIS 09,,,,Tabuleiro do Norte,,Sim,2026-05-17,,,,04:17:35,79131,4431267.0,,-4.9377499512,-37.974234322,RUA PADRE RAUL VIÊIRA,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 09,SUDESTE
2.0,AIS 01,,,,Quixeramobim,,Sim,2026-05-17,,,,02:40:10,79140,4431247.0,,-5.1940641465,-39.3042349155,TRAVESSA ANTÔNIO SARAÍVA,NONE,cvp,ROUBO A RESIDÊNCIA,,,Domingo,False,False,,,,ROUBO A RESIDÊNCIA,AIS 01,SUDESTE
2.0,AIS 06,,,AUTRAN NUNES,Fortaleza,,Sim,2026-05-17,,,,01:35:44,79134,4431135.0,,-3.7902046205,-38.6092956639,RUA CORONEL JOÃO CORREIA,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,AIS 06,CAPITAL OESTE
2.0,AIS 17,,,CANINDEZINHO,Maracanaú,,Sim,2026-05-16,,,,23:41:22,79119,4431209.0,,-3.8565676177,-38.5886864632,RUA GERALDO AVELINO FERREIRA,NONE,cvp,ROUBO A POSTO DE GASOLINA,,,Sábado,False,False,,,,ROUBO A POSTO DE GASOLINA,AIS 17,CAPITAL OESTE
2.0,AIS 16,,,ANCURI,Fortaleza,,Sim,2026-05-16,,,,21:53:16,79125,4431132.0,,-3.8318848799,-38.5191463238,AVENIDA GOVERNADOR LEONEL BRIZOLA,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 16,CAPITAL LESTE
2.0,AIS 16,,,ANCURI,Fortaleza,,Sim,2026-05-16,,,,21:45:35,79124,4431131.0,,-3.8388078825,-38.5169246033,RUA MANDACARU,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 16,CAPITAL LESTE
2.0,AIS 06,,,ANTONIO BEZERRA,Caucaia,,Sim,2026-05-16,,,,21:19:41,79120,4430913.0,,-3.7504429809,-38.6275143954,RUA DOM ORIONE,NONE,cvp,ROUBO A RESIDÊNCIA,,,Sábado,False,False,,,,ROUBO A RESIDÊNCIA,AIS 06,CAPITAL OESTE
2.0,AIS 32,,Arma de fogo,,Brejo Santo,,Sim,2026-05-16,,,,20:40:00,78944,4430472.0,19.0,-7.487287931,-38.9964835153,RUA PEDRO CRISÓSTOMO,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 32,SUL
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-16,,,,19:59:28,79126,4431129.0,,-3.7395170411,-38.4940181866,AVENIDA SENADOR VIRGÍLIO TÁVORA,NONE,cvp,ROUBO A FARMÁCIA,,,Sábado,False,False,,,,ROUBO A FARMÁCIA,AIS 21,CAPITAL OESTE
2.0,AIS 34,,,,Icó,,Sim,2026-05-16,,,,19:48:17,79118,4431233.0,,-6.4075684739,-38.8618521482,RUA UZIAS SOARES DINIZ,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 34,SUL
2.0,AIS 08,,,CAIS DO PORTO,Fortaleza,,Sim,2026-05-16,,,,17:04:26,79122,4431125.0,,-3.7489035859,-38.4467844138,AVENIDA CLÓVIS ARRAIS MAIA,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 08,CAPITAL LESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-16,,,,14:32:32,79123,4431124.0,,-3.7327200921,-38.4979751705,PRAÇA PORTUGAL,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 01,,Arma branca,,Ibaretama,,Sim,2026-05-16,,,,08:40:00,78943,4430479.0,51.0,-4.8191237906,-38.8229832037,RUA VALDEVINO CABRAL,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 01,SUDESTE
2.0,AIS 08,,,ALDEOTA,Fortaleza,,Sim,2026-05-16,,,,08:14:58,79121,4431121.0,,-3.7304082817,-38.4906801672,RUA SILVA JATAHY,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,AIS 08,CAPITAL LESTE
2.0,AIS 05,,,AEROPORTO,Fortaleza,,Sim,2026-05-16,,,,07:39:10,79128,4431120.0,,-3.7897255446,-38.5651190928,RUA NORUEGA,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 05,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-16,,,,05:53:45,79127,4431119.0,,-3.7443833642,-38.5384210886,RUA JOÃO GENTIL,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 16,,Arma de fogo,ANCURI,Fortaleza,,Sim,2026-05-16,,,,02:14:00,78942,4430447.0,32.0,-3.8327644151,-38.5188902448,RUA 404,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 16,CAPITAL LESTE
2.0,AIS 27,,Arma branca,URUOCA,Uruoca,,Sim,2026-05-16,,,,01:30:00,78945,4430518.0,31.0,-3.3557933899,-40.7014207684,SITIO JURUMENHA,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 27,NORTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-15,,,,17:59:31,79111,4431118.0,,-3.7433146082,-38.5163719757,RUA JOÃO COSTA,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 06,,,ANTONIO BEZERRA,Caucaia,,Sim,2026-05-15,,,,13:35:58,79110,4430912.0,,-3.7432672977,-38.6145972246,RODOVIA PRESIDENTE JUSCELINO KUBITSCHEK,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 06,CAPITAL OESTE
2.0,AIS 07,,,CRATEUS,Crateús,,Sim,2026-05-15,,,,12:08:25,79117,4431229.0,,-5.1826613971,-40.6728308987,RUA FRANCISCO MARIANO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 07,NORTE
2.0,AIS 11,,Arma de fogo,CARNAUBAL,Carnaubal,,Sim,2026-05-15,,,,11:00:00,78940,4430474.0,50.0,-4.1661851857,-41.0015156853,ESTRADA SEM NOME,M,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 11,NORDESTE
2.0,AIS 33,,Arma de fogo,,Campos Sales,,Sim,2026-05-15,,,,10:00:00,78941,4430473.0,34.0,-7.0799846878,-40.3688882331,RUA ISABEL MENDES,M,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 33,SUL
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-15,,,,09:02:44,78938,4429430.0,,-3.7528968367,-38.5225610442,RUA JOÃO LOBO FILHO,NONE,cvp,ROUBO A COLETIVO,,,Sexta-feira,False,False,,,,ROUBO A COLETIVO,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-15,,,,09:02:44,79116,4431114.0,,-3.7528968367,-38.5225610442,RUA JOÃO LOBO FILHO,NONE,cvp,ROUBO A COLETIVO,,,Sexta-feira,False,False,,,,ROUBO A COLETIVO,AIS 21,CAPITAL OESTE
2.0,AIS 16,,,ANCURI,Fortaleza,,Sim,2026-05-15,,,,08:32:06,78934,4429429.0,,-3.8676985407,-38.5095975758,RODOVIA 4º ANEL VIÁRIO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 16,CAPITAL LESTE
2.0,AIS 16,,,ANCURI,Fortaleza,,Sim,2026-05-15,,,,08:32:06,79115,4431113.0,,-3.8676985407,-38.5095975758,RODOVIA 4º ANEL VIÁRIO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 16,CAPITAL LESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-15,,,,05:06:52,78937,4429428.0,,-3.7918610016,-38.5169943231,RUA JOANA MOREIRA,NONE,cvp,ROUBO A POSTO DE GASOLINA,,,Sexta-feira,False,False,,,,ROUBO A POSTO DE GASOLINA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-15,,,,05:06:52,79114,4431111.0,,-3.7918610016,-38.5169943231,RUA JOANA MOREIRA,NONE,cvp,ROUBO A POSTO DE GASOLINA,,,Sexta-feira,False,False,,,,ROUBO A POSTO DE GASOLINA,AIS 21,CAPITAL OESTE
2.0,AIS 17,,,BOM JARDIM,Fortaleza,,Sim,2026-05-15,,,,04:50:21,78935,4429427.0,,-3.804442476,-38.5843481026,RUA PROFESSOR GLAUCO LOBO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 17,CAPITAL OESTE
2.0,AIS 17,,,BOM JARDIM,Fortaleza,,Sim,2026-05-15,,,,04:50:21,79113,4431110.0,,-3.804442476,-38.5843481026,RUA PROFESSOR GLAUCO LOBO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 17,CAPITAL OESTE
2.0,AIS 16,,,ANCURI,Fortaleza,,Sim,2026-05-15,,,,03:29:31,78936,4429426.0,,-3.8308064568,-38.5209537943,AVENIDA GOVERNADOR LEONEL BRIZOLA,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 16,CAPITAL LESTE
2.0,AIS 16,,,ANCURI,Fortaleza,,Sim,2026-05-15,,,,03:29:31,79112,4431109.0,,-3.8308064568,-38.5209537943,AVENIDA GOVERNADOR LEONEL BRIZOLA,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,AIS 16,CAPITAL LESTE
2.0,AIS 21,,Arma de fogo,AEROLANDIA,Fortaleza,,Sim,2026-05-15,,,,01:41:00,78939,4430449.0,26.0,-3.8144290076,-38.5050006743,RUA WALDA GUIMARÃES SAUNDERS,M,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,1.0,HOMICIDIO DOLOSO,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-14,,,,19:16:32,78915,4429425.0,,-3.7370761996,-38.4982863544,AVENIDA SANTOS DUMONT,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,AEROLANDIA,Fortaleza,,Sim,2026-05-14,,,,18:28:14,78913,4429424.0,,-3.8176920838,-38.4970016945,AVENIDA FREI CIRILO,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Quinta-feira,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,AIS 21,CAPITAL OESTE
