snapshot_generated_at,data_limit,source,scope,rank,name,name_normalized,region,territorial_level,risk_score,risk_level,confidence_pct,confidence_label,expressiveness_pct,expressiveness_label,recent_cvli_14d,recent_cvli_30d,historical_cvli,neural_score,tension_score,inclusion_score,calm_penalty,territorial_support_pct,historical_support_pct,live_support_pct,score_z,peer_percentile,dynamic_window_days,base_window_days,historical_fallback,trend,top_driver_1,top_driver_1_strength_pct,top_driver_2,top_driver_2_strength_pct,top_driver_3,top_driver_3_strength_pct,explainability_summary,leitura_rapida_gestor,por_que_importa_gestor,confianca_limites_gestor,expressividade_previsao_gestor,proxima_acao_gestor
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,1,JUAZEIRO DO NORTE,JUAZEIRO DO NORTE,interior,cidade,87.5,crítico,92.9,alta,98.2,muito alta,1,4,319.0,100.0,100.0,50.0,0.0,100.0,100.0,100.0,3.79,100.0,14,14,False,stable,Sinal Poisson do ranking operacional,100.0,Tensão territorial,100.0,CVLI recente na janela de 30 dias,80.0,Sinal Poisson do ranking operacional: 100.0% | Tensão territorial: 100.0% | CVLI recente na janela de 30 dias: 80.0%,"JUAZEIRO DO NORTE aparece na posição 1 de 50, com risco 87.5 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 100.0% e 4 registros recentes na janela de 30 dias.",Leitura com boa sustentação dos sinais atuais.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,2,SOBRAL,SOBRAL,interior,cidade,73.24,crítico,88.5,alta,93.4,muito alta,1,3,386.0,90.8,100.0,50.0,40.0,100.0,100.0,100.0,3.04,98.0,14,14,False,stable,Tensão territorial,100.0,Sinal Poisson do ranking operacional,90.8,CVLI recente na janela de 30 dias,60.0,Tensão territorial: 100.0% | Sinal Poisson do ranking operacional: 90.8% | CVLI recente na janela de 30 dias: 60.0%,"SOBRAL aparece na posição 2 de 50, com risco 73.2 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.",Leitura com boa sustentação dos sinais atuais.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,3,BOA VIAGEM,BOA VIAGEM,interior,cidade,45.17,moderado,83.4,moderada,85.0,muito alta,2,3,118.0,17.7,100.0,100.0,33.3,100.0,100.0,100.0,1.55,95.9,14,14,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,CVLI recente na janela de 30 dias,60.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | CVLI recente na janela de 30 dias: 60.0%,"BOA VIAGEM aparece na posição 3 de 50, com risco 45.2 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,4,ACOPIARA,ACOPIARA,interior,cidade,39.6,moderado,86.9,alta,82.4,alta,2,4,48.0,7.6,100.0,100.0,20.0,100.0,70.0,100.0,1.25,93.9,14,14,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,CVLI recente na janela de 30 dias,80.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | CVLI recente na janela de 30 dias: 80.0%,"ACOPIARA aparece na posição 4 de 50, com risco 39.6 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 4 registros recentes na janela de 30 dias.",Leitura com boa sustentação dos sinais atuais.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,5,ITAPIPOCA,ITAPIPOCA,interior,cidade,38.4,moderado,85.9,alta,80.8,alta,1,3,195.0,27.7,100.0,50.0,33.3,100.0,100.0,100.0,1.19,91.8,14,14,False,stable,Tensão territorial,100.0,CVLI recente na janela de 30 dias,60.0,Atividade recente e vizinhança,50.0,Tensão territorial: 100.0% | CVLI recente na janela de 30 dias: 60.0% | Atividade recente e vizinhança: 50.0%,"ITAPIPOCA aparece na posição 5 de 50, com risco 38.4 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.",Leitura com boa sustentação dos sinais atuais.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,6,MORADA NOVA,MORADA NOVA,interior,cidade,36.61,moderado,85.6,alta,79.1,alta,1,3,150.0,24.9,100.0,50.0,36.7,100.0,100.0,100.0,1.1,89.8,14,14,False,stable,Tensão territorial,100.0,CVLI recente na janela de 30 dias,60.0,Atividade recente e vizinhança,50.0,Tensão territorial: 100.0% | CVLI recente na janela de 30 dias: 60.0% | Atividade recente e vizinhança: 50.0%,"MORADA NOVA aparece na posição 6 de 50, com risco 36.6 e nível moderado; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.",Leitura com boa sustentação dos sinais atuais.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,7,TIANGUA,TIANGUA,interior,cidade,34.72,moderado,80.1,moderada,77.5,alta,1,2,128.0,20.0,100.0,50.0,16.7,100.0,100.0,100.0,1.0,87.8,14,14,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,40.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 40.0%,"TIANGUA aparece na posição 7 de 50, com risco 34.7 e nível moderado; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.","O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,8,QUIXADA,QUIXADA,interior,cidade,33.27,moderado,74.9,moderada,75.8,alta,1,1,147.0,18.5,100.0,50.0,30.0,100.0,100.0,100.0,0.92,85.7,14,14,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"QUIXADA aparece na posição 8 de 50, com risco 33.3 e nível moderado; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.","O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,9,RUSSAS,RUSSAS,interior,cidade,31.66,moderado,74.6,moderada,74.2,alta,1,1,112.0,15.9,100.0,50.0,33.3,100.0,100.0,100.0,0.83,83.7,14,14,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"RUSSAS aparece na posição 9 de 50, com risco 31.7 e nível moderado; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.","O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-26T14:32:13,2026-06-23,src/core/orchestrator.py:get_combined_risk,cities_interior_top30,10,LIMOEIRO DO NORTE,LIMOEIRO DO NORTE,interior,cidade,31.06,moderado,79.5,moderada,72.8,alta,1,2,100.0,14.9,100.0,50.0,33.3,100.0,100.0,100.0,0.8,81.6,14,14,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,40.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 40.0%,"LIMOEIRO DO NORTE aparece na posição 10 de 50, com risco 31.1 e nível moderado; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.","O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
