snapshot_generated_at,data_limit,source,scope,rank,name,name_normalized,region,territorial_level,risk_score,risk_level,confidence_pct,confidence_label,expressiveness_pct,expressiveness_label,recent_cvli_14d,recent_cvli_30d,historical_cvli,neural_score,tension_score,inclusion_score,calm_penalty,territorial_support_pct,historical_support_pct,live_support_pct,score_z,peer_percentile,dynamic_window_days,base_window_days,historical_fallback,trend,top_driver_1,top_driver_1_strength_pct,top_driver_2,top_driver_2_strength_pct,top_driver_3,top_driver_3_strength_pct,explainability_summary,leitura_rapida_gestor,por_que_importa_gestor,confianca_limites_gestor,expressividade_previsao_gestor,proxima_acao_gestor
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,1,BARRA DO CEARA,BARRA DO CEARA,fortaleza,bairro,80.67,crítico,82.9,moderada,100.0,muito alta,1,2,135.0,100.0,100.0,50.0,30.0,100.0,100.0,100.0,5.72,100.0,90,90,False,stable,Sinal Poisson do ranking operacional,100.0,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,Sinal Poisson do ranking operacional: 100.0% | Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0%,"BARRA DO CEARA aparece na posição 1 de 101, com risco 80.7 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,2,PLANALTO AYRTON SENNA,PLANALTO AYRTON SENNA,fortaleza,bairro,58.04,alto,80.9,moderada,98.5,muito alta,2,2,95.0,35.9,100.0,100.0,3.3,100.0,100.0,100.0,3.97,99.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,CVLI recente na janela de 30 dias,40.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | CVLI recente na janela de 30 dias: 40.0%,"PLANALTO AYRTON SENNA aparece na posição 2 de 101, com risco 58.0 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,3,MESSEJANA,MESSEJANA,fortaleza,bairro,53.61,alto,58.9,baixa,96.2,muito alta,0,1,116.0,89.4,50.0,0.0,46.7,50.0,100.0,50.0,3.63,98.0,90,90,False,stable,Sinal Poisson do ranking operacional,89.4,Tensão territorial,50.0,CVLI recente na janela de 30 dias,20.0,Sinal Poisson do ranking operacional: 89.4% | Tensão territorial: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"MESSEJANA aparece na posição 3 de 101, com risco 53.6 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 50.0% e 1 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,4,ALVARO WEYNE,ALVARO WEYNE,fortaleza,bairro,42.49,moderado,82.7,moderada,91.5,muito alta,2,3,28.0,12.9,100.0,100.0,30.0,100.0,20.0,100.0,2.78,97.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,CVLI recente na janela de 30 dias,60.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | CVLI recente na janela de 30 dias: 60.0%,"ALVARO WEYNE aparece na posição 4 de 101, com risco 42.5 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,5,LAGOA REDONDA,LAGOA REDONDA,fortaleza,bairro,37.55,moderado,75.4,moderada,89.1,muito alta,1,1,56.0,23.1,100.0,50.0,0.0,100.0,90.0,100.0,2.4,96.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,Sinal Poisson do ranking operacional,23.1,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | Sinal Poisson do ranking operacional: 23.1%,"LAGOA REDONDA aparece na posição 5 de 101, com risco 37.5 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,6,CENTRO,CENTRO,fortaleza,bairro,30.74,baixo,74.3,moderada,86.0,muito alta,1,1,40.0,12.7,100.0,50.0,0.0,100.0,50.0,100.0,1.87,95.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"CENTRO aparece na posição 6 de 101, com risco 30.7 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,7,GRANJA LISBOA,GRANJA LISBOA,fortaleza,bairro,28.86,baixo,42.9,muito baixa,84.7,alta,0,0,110.0,63.6,20.0,0.0,100.0,20.0,100.0,0.0,1.73,94.0,90,90,False,stable,Sinal Poisson do ranking operacional,63.6,Tensão territorial,20.0,Atividade recente e vizinhança,0.0,Sinal Poisson do ranking operacional: 63.6% | Tensão territorial: 20.0% | Atividade recente e vizinhança: 0.0%,"GRANJA LISBOA aparece na posição 7 de 101, com risco 28.9 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 20.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,8,CANINDEZINHO,CANINDEZINHO,fortaleza,bairro,28.41,baixo,73.9,moderada,83.9,alta,1,1,45.0,9.5,100.0,50.0,13.3,100.0,62.5,100.0,1.69,93.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"CANINDEZINHO aparece na posição 8 de 101, com risco 28.4 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.","O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,9,JOSE WALTER,JOSE WALTER,fortaleza,bairro,24.1,baixo,41.6,muito baixa,81.7,alta,0,0,102.0,52.3,20.0,0.0,100.0,20.0,100.0,0.0,1.36,92.0,90,90,False,stable,Sinal Poisson do ranking operacional,52.3,Tensão territorial,20.0,Atividade recente e vizinhança,0.0,Sinal Poisson do ranking operacional: 52.3% | Tensão territorial: 20.0% | Atividade recente e vizinhança: 0.0%,"JOSE WALTER aparece na posição 9 de 101, com risco 24.1 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 20.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-16T16:06:07,2026-06-15,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,10,JOSE DE ALENCAR,JOSE DE ALENCAR,fortaleza,bairro,17.91,baixo,76.9,moderada,78.8,alta,0,2,44.0,16.4,100.0,0.0,73.3,100.0,60.0,100.0,0.88,91.0,90,90,False,stable,Tensão territorial,100.0,CVLI recente na janela de 30 dias,40.0,Sinal Poisson do ranking operacional,16.4,Tensão territorial: 100.0% | CVLI recente na janela de 30 dias: 40.0% | Sinal Poisson do ranking operacional: 16.4%,"JOSE DE ALENCAR aparece na posição 10 de 101, com risco 17.9 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.","O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
