agencia,ais,area_faccao,arma,bairro,cidade,comment,consolidado,data,database,editar,excluir,hora,id,id_evento,idade,latitude,longitude,name,sexo,tipo,tipo_evento,type,version,dia_semana,eh_feriado,dia_quente_cvp,clima,precipitacao_mm,qtd_mortes,nature,ais_original,regiao_risp
2.0,,,,PATRIOLINO RIBEIRO,FORTALEZA,,Sim,2026-06-16,,,,9:30:21,80535,4444850.0,,-3.7615278396,-38.4834620608,CE-040,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,
2.0,AIS 18,,,CENTRO,FORTALEZA,,Sim,2026-06-16,,,,6:56:42,80532,4444848.0,,-3.724999559,-38.5371569565,RUA PADRE MORORÓ,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 24,,,,EUSEBIO,,Sim,2026-06-16,,,,6:20:56,80534,4444759.0,,-3.934143847,-38.504295429,TRAVESSA SANTA HELENA,NONE,cvp,ROUBO A PESSOA C/ CONSTRANGIMENTO DA LIBERDADE,,,Terça-feira,False,False,,,,ROUBO A PESSOA C/ CONSTRANGIMENTO DA LIBERDADE,,RMF LESTE
2.0,AIS 08,,,VICENTE PINZON,FORTALEZA,,Sim,2026-06-16,,,,20:57:49,80528,4444855.0,,-3.7315955452,-38.4788181771,RUA PROFESSOR HERÁCLITO,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 08,,,MUCURIPE,FORTALEZA,,Sim,2026-06-16,,,,19:51:57,80529,4444854.0,,-3.7218909551,-38.4805198464,AVENIDA BEIRA MAR,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 20,,,PLANALTO AYRTON SENNA,FORTALEZA,,Sim,2026-06-16,,,,17:05:58,80530,4444853.0,,-3.8357275117,-38.5696027565,RUA 27 DE JULHO,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 10,,,IGUATU,IGUATU,,Sim,2026-06-16,,,,15:51:36,80533,4444928.0,,-6.3584056831,-39.2977408852,RUA FLORIANO PEIXOTO,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,SUL
2.0,AIS 20,,,CONJUNTO ESPERANCA,FORTALEZA,,Sim,2026-06-16,,,,14:49:49,80531,4444852.0,,-3.8117032993,-38.595434897,AVENIDA CONTÔRNO OESTE,NONE,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 21,,,JARDIM DAS OLIVEIRAS,FORTALEZA,,Sim,2026-06-15,,,,9:45:58,80516,4444841.0,,-3.7872076536,-38.5017789127,RUA RICARDO DE ARAÚJO BRAGA,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 28,,,BATURITE,BATURITE,,Sim,2026-06-15,,,,5:48:53,80520,4444908.0,,-4.3512506174,-38.8545312645,CE-356,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,NORTE
2.0,AIS 18,,Outros meios,CENTRO,FORTALEZA,,Sim,2026-06-15,,,,5:00:00,80372,4442856.0,26.0,-3.7222034604,-38.5283386683,RUA SENADOR POMPEU,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,,HOMICIDIO DOLOSO,,CAPITAL OESTE
2.0,AIS 06,,,BELA VISTA,FORTALEZA,,Sim,2026-06-15,,,,3:41:50,80517,4444837.0,,-3.7453282727,-38.5644592315,RUA CHILE,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 12,,,,CAUCAIA,,Sim,2026-06-15,,,,2:43:16,80519,4444749.0,,-3.7062186879,-38.6966320144,CE-085,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Segunda-feira,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,,RMF OESTE
2.0,AIS 31,,,,MOMBACA,,Sim,2026-06-15,,,,2:23:49,80523,4444935.0,,-5.7415973271,-39.6265922816,RUA DOUTOR JOSÉ CARNEIRO,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,SUDESTE
2.0,AIS 27,,,,CAMOCIM,,Sim,2026-06-15,,,,21:17:13,80522,4444913.0,,-2.907910103,-40.8515541729,RUA RITA AGUIAR,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,NORTE
2.0,AIS 19,,,CIDADE 2000,FORTALEZA,,Sim,2026-06-15,,,,21:06:24,80525,4444846.0,,-3.7513572538,-38.4734915205,AVENIDA DAS GRAVIOLAS,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 16,,Arma de fogo,LAGOA REDONDA,FORTALEZA,,Sim,2026-06-15,,,,20:39:00,80370,4442854.0,32.0,-3.8339298672,-38.474770475,RUA ANTÔNIO MAGALHÃES,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,,HOMICIDIO DOLOSO,,CAPITAL LESTE
2.0,AIS 28,,,,CANINDE,,Sim,2026-06-15,,,,19:51:16,80521,4444920.0,,-4.3546669816,-39.3157897257,RUA SITÔNIO MONTEIRO,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,NORTE
2.0,AIS 17,,,GRANJA PORTUGAL,FORTALEZA,,Sim,2026-06-15,,,,19:46:58,80514,4444844.0,,-3.7813726965,-38.597102966,RUA SOUSA CARVALHO,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 12,,Arma de fogo,,CAUCAIA,,Sim,2026-06-15,,,,19:12:00,80371,4442842.0,37.0,-3.7237156505,-38.6987589455,COHAB,M,cvli,HOMICIDIO DOLOSO,,,Segunda-feira,False,False,,,,HOMICIDIO DOLOSO,,RMF OESTE
2.0,AIS 06,,,PICI,FORTALEZA,,Sim,2026-06-15,,,,18:53:22,80524,4444843.0,,-3.7462828402,-38.5840455218,RUA JÚLIO BRÍGIDO,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 05,,,VILA PERY,FORTALEZA,,Sim,2026-06-15,,,,13:27:15,80515,4444842.0,,-3.7853509752,-38.5820472723,AVENIDA GENERAL OSÓRIO DE PAIVA,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Segunda-feira,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,,CAPITAL OESTE
2.0,AIS 25,,,,HORIZONTE,,Sim,2026-06-15,,,,11:15:51,80527,4444873.0,,-4.0628658016,-38.5109422513,RUA ADALTO F DA COSTA,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,RMF LESTE
2.0,AIS 24,,,,BEBERIBE,,Sim,2026-06-15,,,,11:09:53,80526,4444910.0,,-4.2229858241,-38.0388114017,RUA THOMAS MATIAS,NONE,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,,,,ROUBO A PESSOA,,RMF LESTE
2.0,AIS 08,,,ALDEOTA,FORTALEZA,,Sim,2026-06-15,,,,0:23:41,80518,4444836.0,,-3.7395931202,-38.5004650537,AVENIDA PADRE ANTÔNIO TOMÁS,NONE,cvp,ROUBO A RESIDÊNCIA,,,Segunda-feira,False,False,,,,ROUBO A RESIDÊNCIA,,CAPITAL LESTE
2.0,AIS 20,,Arma de fogo,PLANALTO AYRTON SENNA,FORTALEZA,,Sim,2026-06-14,,,,4:01:00,80366,4442855.0,28.0,-3.8291131717,-38.5711003766,COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,,HOMICIDIO DOLOSO,,CAPITAL OESTE
2.0,AIS 20,,Arma de fogo,PLANALTO AYRTON SENNA,FORTALEZA,,Sim,2026-06-14,,,,4:01:00,80365,4442179.0,28.0,-3.8291131717,-38.5711003766,COMUNIDADE DA PORTELINHA- PLANALTO AYRTON SENNA,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,,HOMICIDIO DOLOSO,,CAPITAL OESTE
2.0,AIS 02,,,JUAZEIRO DO NORTE,JUAZEIRO DO NORTE,,Sim,2026-06-14,,,,22:29:32,80508,4444932.0,,-7.2167775747,-39.3194888139,AVENIDA PREFEITO CARLOS CRUZ,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,SUL
2.0,AIS 18,,,VILA VELHA,FORTALEZA,,Sim,2026-06-14,,,,21:22:40,80509,4444832.0,,-3.7155652655,-38.5951298461,RUA 20,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 20,,,PREFEITO JOSE WALTER,FORTALEZA,,Sim,2026-06-14,,,,20:36:55,80510,4444831.0,,-3.8358872206,-38.5545243081,AVENIDA I,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 01,,Arma branca,,QUIXADA,,Sim,2026-06-14,,,,20:35:00,80368,4442899.0,22.0,-5.0797558634,-39.0354433604,RUA RAIMUNDO PEIXOTO,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,,HOMICIDIO DOLOSO,,SUDESTE
2.0,AIS 16,,,ANCURI,FORTALEZA,,Sim,2026-06-14,,,,1:48:16,80513,4444826.0,,-3.8638115451,-38.5060948313,RUA SÃO LEOPOLDO,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 08,,,VICENTE PINZON,FORTALEZA,,Sim,2026-06-14,,,,19:55:08,80511,4444830.0,,-3.7317656048,-38.4757587825,RUA OLIVEIRA VIANA,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 28,,,,CANINDE,,Sim,2026-06-14,,,,17:11:12,80507,4444919.0,,-4.3576636838,-39.3134172652,RUA ROMEU MARTINS,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,NORTE
2.0,AIS 17,,,BOM JARDIM,FORTALEZA,,Sim,2026-06-14,,,,16:57:09,80512,4444829.0,,-3.8087909308,-38.6325331314,RUA VINÍCIUS DE MORAIS,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 20,,,SANTA CLARA,EUSEBIO,,Sim,2026-06-14,,,,15:21:40,80505,4444757.0,,-3.8997908183,-38.4541525277,AVENIDA CORONEL CÍCERO DE SÁ,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 29,,Arma de fogo,FORTIM,FORTIM,,Sim,2026-06-14,,,,13:00:00,80369,4442872.0,30.0,-4.417413983,-37.8907488741,UNNAMED ROAD,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,,HOMICIDIO DOLOSO,,NORDESTE
2.0,AIS 29,,Arma de fogo,FORTIM,FORTIM,,Sim,2026-06-14,,,,13:00:00,80367,4442194.0,30.0,-4.417413983,-37.8907488741,UNNAMED ROAD,M,cvli,HOMICIDIO DOLOSO,,,Domingo,False,False,,,,HOMICIDIO DOLOSO,,NORDESTE
2.0,AIS 23,,,,SAO GONCALO DO AMARANTE,,Sim,2026-06-14,,,,12:48:47,80506,4444905.0,,-3.5057689101,-38.9073822833,RUA CAPITÃO INÁCIO PRATA,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,RMF OESTE
2.0,AIS 20,,,MANOEL SATIRO,FORTALEZA,,Sim,2026-06-14,,,,10:17:38,80504,4444828.0,,-3.7979517077,-38.57829313,RUA ALBANO AMARAL,NONE,cvp,ROUBO A PESSOA,,,Domingo,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 28,,Arma de fogo,,BOA VIAGEM,,Sim,2026-06-13,,,,9:15:00,80364,4442869.0,33.0,-4.8541692776,-39.7154946309,RUA CLARA PEREIRA DA SILVA,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,,HOMICIDIO DOLOSO,,NORTE
2.0,AIS 05,,,VILA UNIAO,FORTALEZA,,Sim,2026-06-13,,,,8:13:21,80502,4444820.0,,-3.7623416166,-38.5317600272,RUA ALBERTO MONTEZUMA,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 28,,Arma de fogo,,BOA VIAGEM,,Sim,2026-06-13,,,,8:00:00,80363,4442868.0,35.0,-5.1828974,-39.9561559766,UNNAMED ROAD,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,,HOMICIDIO DOLOSO,,NORTE
2.0,AIS 17,,,PARQUE PRESIDENTE VARGAS,FORTALEZA,,Sim,2026-06-13,,,,5:01:41,80499,4444819.0,,-3.8240340701,-38.598029826,RUA PROFESSOR CABRAL,NONE,cvp,ROUBO A RESTAURANTE/BAR/LANCHONETE,,,Sábado,False,False,,,,ROUBO A RESTAURANTE/BAR/LANCHONETE,,CAPITAL OESTE
2.0,AIS 17,,,SIQUEIRA,FORTALEZA,,Sim,2026-06-13,,,,4:38:40,80501,4444818.0,,-3.8120283375,-38.6193349336,RUA TEBAS,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 16,,,ANCURI,FORTALEZA,,Sim,2026-06-13,,,,3:31:39,80494,4444817.0,,-3.86196781,-38.5337855253,RODOVIA 4º ANEL VIÁRIO,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 05,,,FATIMA,FORTALEZA,,Sim,2026-06-13,,,,3:09:48,80498,4444816.0,,-3.7530153573,-38.5206019876,AVENIDA 13 DE MAIO,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,,CAPITAL OESTE
2.0,AIS 06,,,JOAO XXIII,FORTALEZA,,Sim,2026-06-13,,,,2:18:21,80496,4444815.0,,-3.7685661071,-38.588247548,RUA PROFESSOR HERIBALDO COSTA,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 01,,,,QUIXERAMOBIM,,Sim,2026-06-13,,,,21:40:28,80503,4444940.0,,-5.1979091903,-39.2952137249,AVENIDA DOUTOR JOAQUIM FERNANDES,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,,SUDESTE
2.0,AIS 08,,,MEIRELES,FORTALEZA,,Sim,2026-06-13,,,,1:30:08,80493,4444814.0,,-3.7277986238,-38.4960175933,AVENIDA DA ABOLIÇÃO,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,,CAPITAL LESTE
2.0,AIS 09,,Arma de fogo,LIMOEIRO DO NORTE,LIMOEIRO DO NORTE,,Sim,2026-06-13,,,,1:20:00,80360,4442885.0,30.0,-5.1563888948,-38.0783333054,UNNAMED ROAD,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,,HOMICIDIO DOLOSO,,SUDESTE
2.0,AIS 20,,,MONDUBIM,FORTALEZA,,Sim,2026-06-13,,,,18:49:20,80495,4444823.0,,-3.8286375472,-38.5853074596,RUA JATAY,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 10,,,IGUATU,IGUATU,,Sim,2026-06-13,,,,18:48:02,80497,4444927.0,,-6.356173895,-39.3082927811,RUA PEDRO B AMORIM,NONE,cvp,ROUBO A PESSOA,,,Sábado,False,False,,,,ROUBO A PESSOA,,SUL
2.0,AIS 04,,Arma branca,,ITAPIPOCA,,Sim,2026-06-13,,,,18:30:00,80361,4442879.0,30.0,-3.4854665785,-39.5688210054,RUA TENENTE JOSÉ VICENTE,F,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,,HOMICIDIO DOLOSO,,NORDESTE
2.0,AIS 20,,,MONDUBIM,FORTALEZA,,Sim,2026-06-13,,,,11:59:19,80500,4444821.0,,-3.8056176086,-38.5625957034,RUA ANTÔNIO DIVINO,NONE,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,,,,ROUBO A ESTABELECIMENTO COMERCIAL,,CAPITAL OESTE
2.0,AIS 09,,Arma de fogo,,RUSSAS,,Sim,2026-06-13,,,,10:40:00,80362,4442902.0,26.0,-5.0616560079,-38.0738781766,TRAVESSA FRANCISCO ANTÔNIO,M,cvli,HOMICIDIO DOLOSO,,,Sábado,False,False,,,,HOMICIDIO DOLOSO,,SUDESTE
2.0,,,Outros meios,JANGURURSSU,FORTALEZA,,Sim,2026-06-12,,,,8:32:00,80356,4442861.0,25.0,-3.8385468675,-38.5216237901,AVENIDA CASTELO DE CASTRO,F,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,,HOMICIDIO DOLOSO,,
2.0,AIS 09,,Arma de fogo,,MORADA NOVA,,Sim,2026-06-12,,,,6:29:00,80359,4442889.0,20.0,-5.0954854627,-38.3693411342,AVENIDA AGOSTINHO CHAGAS,M,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,,HOMICIDIO DOLOSO,,SUDESTE
2.0,AIS 05,,,FATIMA,FORTALEZA,,Sim,2026-06-12,,,,6:21:41,80353,4442044.0,,-3.7561597413,-38.5249925094,AVENIDA EDUARDO GIRÃO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 05,,,FATIMA,FORTALEZA,,Sim,2026-06-12,,,,6:21:41,80488,4444804.0,,-3.7561597413,-38.5249925094,AVENIDA EDUARDO GIRÃO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 27,,Arma de fogo,MORAUJO,MORAUJO,,Sim,2026-06-12,,,,3:58:00,80358,4442890.0,46.0,-3.4669605321,-40.6783767477,RUA QUININA MOREIRA,M,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,,HOMICIDIO DOLOSO,,NORTE
2.0,AIS 21,,,EDSON QUEIROZ,FORTALEZA,,Sim,2026-06-12,,,,21:32:59,80491,4444811.0,,-3.755664343,-38.4890307897,AVENIDA WASHINGTON SOARES,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 18,,,PIRAMBU,FORTALEZA,,Sim,2026-06-12,,,,1:59:51,80352,4442043.0,,-3.7111465376,-38.557953013,RUA LUCAS PINTO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 18,,,PIRAMBU,FORTALEZA,,Sim,2026-06-12,,,,1:59:51,80487,4444803.0,,-3.7111465376,-38.557953013,RUA LUCAS PINTO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 19,,,SAO JOAO DO TAUAPE,FORTALEZA,,Sim,2026-06-12,,,,17:56:39,80490,4444809.0,,-3.7541702253,-38.5122512535,AVENIDA SABINO MONTE,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,,,,PRAIA DO FURUTO II,FORTALEZA,,Sim,2026-06-12,,,,17:00:14,80492,4444808.0,,-3.7605278933,-38.4432455557,AVENIDA DIOGUINHO,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,
2.0,AIS 22,,,DIAS MACEDO,FORTALEZA,,Sim,2026-06-12,,,,16:58:03,80489,4444807.0,,-3.7850818969,-38.5247568862,RUA PEDRO DANTAS,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 24,,Arma de fogo,,CASCAVEL,,Sim,2026-06-12,,,,16:40:00,80357,4442847.0,21.0,-4.1088567921,-38.2588889054,UNNAMED ROAD,M,cvli,HOMICIDIO DOLOSO,,,Sexta-feira,False,False,,,,HOMICIDIO DOLOSO,,RMF LESTE
2.0,AIS 08,,,ALDEOTA,FORTALEZA,,Sim,2026-06-12,,,,15:07:05,80486,4444806.0,,-3.7200983551,-38.5102619876,AVENIDA BEIRA MAR,NONE,cvp,ROUBO A PESSOA,,,Sexta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL LESTE
2.0,AIS 04,,,,TURURU,,Sim,2026-06-11,,,,2:29:41,80341,4442096.0,,-3.6052431698,-39.435701894,AVENIDA JOÃO AMARO,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,NORDESTE
2.0,AIS 04,,,,TURURU,,Sim,2026-06-11,,,,2:29:41,80482,4444950.0,,-3.6052431698,-39.435701894,AVENIDA JOÃO AMARO,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,NORDESTE
2.0,AIS 05,,,PARANGABA,FORTALEZA,,Sim,2026-06-11,,,,23:47:56,80346,4442042.0,,-3.7779642352,-38.5572262211,RUA OXALÁ,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 05,,,PARANGABA,FORTALEZA,,Sim,2026-06-11,,,,23:47:56,80480,4444802.0,,-3.7779642352,-38.5572262211,RUA OXALÁ,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 03,,Arma de fogo,,SOBRAL,,Sim,2026-06-11,,,,23:00:00,80236,4441665.0,42.0,-3.674890515,-40.3450119343,AVENIDA JOSÉ FIGUEIREDO DE PAULA PESSOA,M,cvli,HOMICIDIO DOLOSO,,,Quinta-feira,False,False,,,,HOMICIDIO DOLOSO,,NORTE
2.0,AIS 18,,,CENTRO,FORTALEZA,,Sim,2026-06-11,,,,22:49:05,80349,4442041.0,,-3.7356678423,-38.5254041204,RUA CONSELHEIRO TRISTÃO,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 18,,,CENTRO,FORTALEZA,,Sim,2026-06-11,,,,22:49:05,80479,4444801.0,,-3.7356678423,-38.5254041204,RUA CONSELHEIRO TRISTÃO,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,CAPITAL OESTE
2.0,AIS 11,,Arma de fogo,,VICOSA DO CEARA,,Sim,2026-06-11,,,,1:30:00,80237,4441673.0,21.0,-3.6093587359,-41.0642096208,SITIO JAGUARIBÉ I,M,cvli,HOMICIDIO DOLOSO,,,Quinta-feira,False,False,,,,HOMICIDIO DOLOSO,,NORDESTE
2.0,,,,JANGURURSSU,FORTALEZA,,Sim,2026-06-11,,,,19:33:28,80350,4442039.0,,-3.8378235673,-38.518120498,RUA 5,NONE,cvp,ROUBO A PESSOA,,,Quinta-feira,False,False,,,,ROUBO A PESSOA,,
