snapshot_generated_at,data_limit,source,scope,rank,name,name_normalized,region,territorial_level,risk_score,risk_level,confidence_pct,confidence_label,expressiveness_pct,expressiveness_label,recent_cvli_14d,recent_cvli_30d,historical_cvli,neural_score,tension_score,inclusion_score,calm_penalty,territorial_support_pct,historical_support_pct,live_support_pct,score_z,peer_percentile,dynamic_window_days,base_window_days,historical_fallback,trend,top_driver_1,top_driver_1_strength_pct,top_driver_2,top_driver_2_strength_pct,top_driver_3,top_driver_3_strength_pct,explainability_summary,leitura_rapida_gestor,por_que_importa_gestor,confianca_limites_gestor,expressividade_previsao_gestor,proxima_acao_gestor
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,1,BARRA DO CEARA,BARRA DO CEARA,fortaleza,bairro,78.4,crítico,82.9,moderada,100.0,muito alta,1,2,135.0,100.0,100.0,50.0,40.0,100.0,100.0,100.0,5.89,100.0,90,90,False,stable,Sinal Poisson do ranking operacional,100.0,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,Sinal Poisson do ranking operacional: 100.0% | Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0%,"BARRA DO CEARA aparece na posição 1 de 101, com risco 78.4 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,2,PLANALTO AYRTON SENNA,PLANALTO AYRTON SENNA,fortaleza,bairro,61.09,alto,81.8,moderada,99.4,muito alta,2,2,95.0,42.1,100.0,100.0,13.3,100.0,100.0,100.0,4.47,99.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,Sinal Poisson do ranking operacional,42.1,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | Sinal Poisson do ranking operacional: 42.1%,"PLANALTO AYRTON SENNA aparece na posição 2 de 101, com risco 61.1 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,3,ALVARO WEYNE,ALVARO WEYNE,fortaleza,bairro,40.25,moderado,82.2,moderada,92.1,muito alta,2,3,28.0,9.4,100.0,100.0,40.0,100.0,20.0,100.0,2.76,98.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,100.0,CVLI recente na janela de 30 dias,60.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 100.0% | CVLI recente na janela de 30 dias: 60.0%,"ALVARO WEYNE aparece na posição 3 de 101, com risco 40.2 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 3 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,4,MESSEJANA,MESSEJANA,fortaleza,bairro,38.41,moderado,55.3,baixa,90.7,muito alta,0,1,116.0,64.1,50.0,0.0,56.7,50.0,100.0,50.0,2.61,97.0,90,90,False,stable,Sinal Poisson do ranking operacional,64.1,Tensão territorial,50.0,CVLI recente na janela de 30 dias,20.0,Sinal Poisson do ranking operacional: 64.1% | Tensão territorial: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"MESSEJANA aparece na posição 4 de 101, com risco 38.4 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 50.0% e 1 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,5,LAGOA REDONDA,LAGOA REDONDA,fortaleza,bairro,34.27,moderado,75.0,moderada,88.5,muito alta,1,1,56.0,18.8,100.0,50.0,10.0,100.0,90.0,100.0,2.27,96.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"LAGOA REDONDA aparece na posição 5 de 101, com risco 34.3 e nível moderado; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,6,CANINDEZINHO,CANINDEZINHO,fortaleza,bairro,30.93,baixo,74.4,moderada,86.6,muito alta,1,1,45.0,14.1,100.0,50.0,23.3,100.0,62.5,100.0,2.0,95.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"CANINDEZINHO aparece na posição 6 de 101, com risco 30.9 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,7,CENTRO,CENTRO,fortaleza,bairro,30.08,baixo,74.2,moderada,85.6,muito alta,1,1,40.0,12.1,100.0,50.0,10.0,100.0,50.0,100.0,1.93,94.0,90,90,False,stable,Tensão territorial,100.0,Atividade recente e vizinhança,50.0,CVLI recente na janela de 30 dias,20.0,Tensão territorial: 100.0% | Atividade recente e vizinhança: 50.0% | CVLI recente na janela de 30 dias: 20.0%,"CENTRO aparece na posição 7 de 101, com risco 30.1 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.","Leitura consistente, mas ainda pede validação operacional pontual.",O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,8,GRANJA LISBOA,GRANJA LISBOA,fortaleza,bairro,20.84,baixo,40.7,muito baixa,81.4,alta,0,0,110.0,44.6,20.0,0.0,100.0,20.0,100.0,0.0,1.17,93.0,90,90,False,stable,Sinal Poisson do ranking operacional,44.6,Tensão territorial,20.0,Atividade recente e vizinhança,0.0,Sinal Poisson do ranking operacional: 44.6% | Tensão territorial: 20.0% | Atividade recente e vizinhança: 0.0%,"GRANJA LISBOA aparece na posição 8 de 101, com risco 20.8 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 20.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,9,JOSE WALTER,JOSE WALTER,fortaleza,bairro,17.89,baixo,39.8,muito baixa,79.6,alta,0,0,102.0,37.6,20.0,0.0,100.0,20.0,100.0,0.0,0.92,92.0,90,90,False,stable,Sinal Poisson do ranking operacional,37.6,Tensão territorial,20.0,Atividade recente e vizinhança,0.0,Sinal Poisson do ranking operacional: 37.6% | Tensão territorial: 20.0% | Atividade recente e vizinhança: 0.0%,"JOSE WALTER aparece na posição 9 de 101, com risco 17.9 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de sinal poisson do ranking operacional, com suporte territorial de 20.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-22T15:54:12,2026-06-18,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,10,ITAPERI,ITAPERI,fortaleza,bairro,17.3,baixo,37.3,muito baixa,78.8,alta,0,0,11.0,1.5,0.0,66.7,100.0,0.0,0.0,0.0,0.88,91.0,90,90,False,stable,Atividade recente e vizinhança,66.7,Sinal Poisson do ranking operacional,1.5,Tensão territorial,0.0,Atividade recente e vizinhança: 66.7% | Sinal Poisson do ranking operacional: 1.5% | Tensão territorial: 0.0%,"ITAPERI aparece na posição 10 de 101, com risco 17.3 e nível baixo; é prioridade alta de acompanhamento.","O peso principal vem de atividade recente e vizinhança, com suporte territorial de 0.0% e 0 registros recentes na janela de 30 dias.",Leitura sensível a ruído; requer conferência adicional antes de decisão forte.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
