snapshot_generated_at,data_limit,source,scope,rank,name,name_normalized,region,territorial_level,risk_score,risk_level,confidence_pct,confidence_label,expressiveness_pct,expressiveness_label,recent_cvli_14d,recent_cvli_30d,historical_cvli,neural_score,tension_score,inclusion_score,calm_penalty,territorial_support_pct,historical_support_pct,live_support_pct,score_z,peer_percentile,dynamic_window_days,base_window_days,historical_fallback,trend,top_driver_1,top_driver_1_strength_pct,top_driver_2,top_driver_2_strength_pct,top_driver_3,top_driver_3_strength_pct,explainability_summary,leitura_rapida_gestor,por_que_importa_gestor,confianca_limites_gestor,expressividade_previsao_gestor,proxima_acao_gestor
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,1,BARRA DO CEARA,BARRA DO CEARA,fortaleza,bairro,79.75,crítico,59.4,baixa,94.5,muito alta,0,1,137.0,92.2,100.0,0.0,63.3,100.0,100.0,50.0,3.01,100.0,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,92.2,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 92.2% | Fallback histórico ativado: 55.0%,"BARRA DO CEARA aparece na posição 1 de 109, com risco 79.8 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 1 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,2,MONDUBIM,MONDUBIM,fortaleza,bairro,74.18,crítico,54.6,muito baixa,92.6,muito alta,0,0,92.0,88.4,100.0,0.0,100.0,100.0,100.0,0.0,2.73,99.1,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,88.4,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 88.4% | Fallback histórico ativado: 55.0%,"MONDUBIM aparece na posição 2 de 109, com risco 74.2 e nível crítico; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,3,JOSE WALTER,JOSE WALTER,fortaleza,bairro,70.15,alto,55.0,baixa,91.0,muito alta,0,0,102.0,80.3,100.0,0.0,100.0,100.0,100.0,0.0,2.52,98.1,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,80.3,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 80.3% | Fallback histórico ativado: 55.0%,"JOSE WALTER aparece na posição 3 de 109, com risco 70.2 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,4,MESSEJANA,MESSEJANA,fortaleza,bairro,59.91,alto,55.7,baixa,87.9,muito alta,0,0,116.0,59.8,100.0,0.0,100.0,100.0,100.0,0.0,2.0,97.2,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,59.8,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 59.8% | Fallback histórico ativado: 55.0%,"MESSEJANA aparece na posição 4 de 109, com risco 59.9 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,5,CAJAZEIRAS,CAJAZEIRAS,fortaleza,bairro,59.19,alto,64.2,baixa,87.2,muito alta,0,2,35.0,94.4,100.0,0.0,80.0,100.0,37.5,100.0,1.97,96.3,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,94.4,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 94.4% | Fallback histórico ativado: 55.0%,"CAJAZEIRAS aparece na posição 5 de 109, com risco 59.2 e nível alto; é prioridade imediata de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 2 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,6,PLANALTO AYRTON SENNA,PLANALTO AYRTON SENNA,fortaleza,bairro,58.93,alto,55.7,baixa,86.6,muito alta,0,0,94.0,57.9,100.0,0.0,100.0,100.0,100.0,0.0,1.95,95.4,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,57.9,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 57.9% | Fallback histórico ativado: 55.0%,"PLANALTO AYRTON SENNA aparece na posição 6 de 109, com risco 58.9 e nível alto; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,7,GRANJA LISBOA,GRANJA LISBOA,fortaleza,bairro,58.22,alto,55.7,baixa,85.8,muito alta,0,0,110.0,56.4,100.0,0.0,100.0,100.0,100.0,0.0,1.92,94.4,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,56.4,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 56.4% | Fallback histórico ativado: 55.0%,"GRANJA LISBOA aparece na posição 7 de 109, com risco 58.2 e nível alto; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,8,LAGOA REDONDA,LAGOA REDONDA,fortaleza,bairro,57.91,alto,54.1,muito baixa,85.2,muito alta,0,0,60.0,95.8,100.0,0.0,100.0,100.0,100.0,0.0,1.9,93.5,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,95.8,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 95.8% | Fallback histórico ativado: 55.0%,"LAGOA REDONDA aparece na posição 8 de 109, com risco 57.9 e nível alto; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,O território está bem destacado no ranking frente aos pares.,"Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,9,BARROSO,BARROSO,fortaleza,bairro,56.99,alto,55.7,baixa,84.5,alta,0,0,72.0,54.0,100.0,0.0,100.0,100.0,100.0,0.0,1.86,92.6,30,120,True,stable,Tensão territorial,100.0,Fallback histórico ativado,55.0,Sinal neural do ST-GAT,54.0,Tensão territorial: 100.0% | Fallback histórico ativado: 55.0% | Sinal neural do ST-GAT: 54.0%,"BARROSO aparece na posição 9 de 109, com risco 57.0 e nível alto; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
2026-06-11T07:46:27,2026-06-08,src/core/orchestrator.py:get_combined_risk,fortaleza_bairros_top30,10,QUINTINO CUNHA,QUINTINO CUNHA,fortaleza,bairro,55.47,alto,54.5,muito baixa,83.6,alta,0,0,68.0,90.9,100.0,0.0,100.0,100.0,100.0,0.0,1.78,91.7,30,120,True,stable,Tensão territorial,100.0,Sinal neural do ST-GAT,90.9,Fallback histórico ativado,55.0,Tensão territorial: 100.0% | Sinal neural do ST-GAT: 90.9% | Fallback histórico ativado: 55.0%,"QUINTINO CUNHA aparece na posição 10 de 109, com risco 55.5 e nível alto; é prioridade alta de acompanhamento.","O peso principal vem de tensão territorial, com suporte territorial de 100.0% e 0 registros recentes na janela de 30 dias.",Leitura mais fraca; parte do peso vem de fallback histórico e deve ser confirmada em campo.,"O território se diferencia do bloco intermediário, mas sem isolamento absoluto.","Verificar eventos recentes, pressão territorial e coerência com inteligência local antes da próxima atualização do ranking."
