pred_date,family,p10,p20,r10,r20
2026-05-15,SHORT20_MIX,0.2,0.25,0.2857142857142857,0.7142857142857143
2026-05-15,SHORT25_RERANK,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-15,SHORT25_MIX,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-16,BASELINE_MIX,0.1,0.15,0.16666666666666666,0.5
2026-05-16,SHORT12_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-16,SHORT12_MIX,0.2,0.15,0.3333333333333333,0.5
2026-05-16,SHORT15_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-16,SHORT15_MIX,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-16,SHORT20_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-16,SHORT20_MIX,0.1,0.2,0.16666666666666666,0.6666666666666666
2026-05-16,SHORT25_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-16,SHORT25_MIX,0.1,0.15,0.16666666666666666,0.5
2026-05-17,BASELINE_MIX,0.1,0.1,0.16666666666666666,0.3333333333333333
2026-05-17,SHORT12_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-17,SHORT12_MIX,0.2,0.15,0.3333333333333333,0.5
2026-05-17,SHORT15_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-17,SHORT15_MIX,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-17,SHORT20_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-17,SHORT20_MIX,0.1,0.2,0.16666666666666666,0.6666666666666666
2026-05-17,SHORT25_RERANK,0.1,0.15,0.16666666666666666,0.5
2026-05-17,SHORT25_MIX,0.1,0.15,0.16666666666666666,0.5
2026-05-18,BASELINE_MIX,0.2,0.15,0.2857142857142857,0.42857142857142855
2026-05-18,SHORT12_RERANK,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-18,SHORT12_MIX,0.3,0.2,0.42857142857142855,0.5714285714285714
2026-05-18,SHORT15_RERANK,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-18,SHORT15_MIX,0.3,0.25,0.42857142857142855,0.7142857142857143
2026-05-18,SHORT20_RERANK,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-18,SHORT20_MIX,0.2,0.25,0.2857142857142857,0.7142857142857143
2026-05-18,SHORT25_RERANK,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-18,SHORT25_MIX,0.2,0.2,0.2857142857142857,0.5714285714285714
2026-05-19,BASELINE_MIX,0.2,0.15,0.3333333333333333,0.5
2026-05-19,SHORT12_RERANK,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-19,SHORT12_MIX,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-19,SHORT15_RERANK,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-19,SHORT15_MIX,0.3,0.25,0.5,0.8333333333333334
2026-05-19,SHORT20_RERANK,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-19,SHORT20_MIX,0.2,0.25,0.3333333333333333,0.8333333333333334
2026-05-19,SHORT25_RERANK,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-19,SHORT25_MIX,0.2,0.2,0.3333333333333333,0.6666666666666666
2026-05-20,BASELINE_MIX,0.1,0.1,0.25,0.5
2026-05-20,SHORT12_RERANK,0.1,0.1,0.25,0.5
2026-05-20,SHORT12_MIX,0.1,0.1,0.25,0.5
2026-05-20,SHORT15_RERANK,0.1,0.15,0.25,0.75
2026-05-20,SHORT15_MIX,0.1,0.15,0.25,0.75
2026-05-20,SHORT20_RERANK,0.1,0.1,0.25,0.5
2026-05-20,SHORT20_MIX,0.1,0.15,0.25,0.75
2026-05-20,SHORT25_RERANK,0.1,0.1,0.25,0.5
2026-05-20,SHORT25_MIX,0.1,0.1,0.25,0.5
2026-05-21,BASELINE_MIX,0.1,0.1,0.25,0.5
2026-05-21,SHORT12_RERANK,0.1,0.1,0.25,0.5
2026-05-21,SHORT12_MIX,0.1,0.1,0.25,0.5
2026-05-21,SHORT15_RERANK,0.1,0.15,0.25,0.75
2026-05-21,SHORT15_MIX,0.1,0.15,0.25,0.75
2026-05-21,SHORT20_RERANK,0.1,0.1,0.25,0.5
2026-05-21,SHORT20_MIX,0.1,0.15,0.25,0.75
2026-05-21,SHORT25_RERANK,0.1,0.1,0.25,0.5
2026-05-21,SHORT25_MIX,0.1,0.1,0.25,0.5
2026-05-22,BASELINE_MIX,0.1,0.1,0.25,0.5
2026-05-22,SHORT12_RERANK,0.1,0.1,0.25,0.5
2026-05-22,SHORT12_MIX,0.1,0.1,0.25,0.5
2026-05-22,SHORT15_RERANK,0.1,0.15,0.25,0.75
2026-05-22,SHORT15_MIX,0.1,0.15,0.25,0.75
2026-05-22,SHORT20_RERANK,0.1,0.1,0.25,0.5
2026-05-22,SHORT20_MIX,0.1,0.15,0.25,0.75
2026-05-22,SHORT25_RERANK,0.1,0.1,0.25,0.5
2026-05-22,SHORT25_MIX,0.1,0.1,0.25,0.5
2026-05-23,BASELINE_MIX,0.2,0.15,0.4,0.6
2026-05-23,SHORT12_RERANK,0.2,0.15,0.4,0.6
2026-05-23,SHORT12_MIX,0.2,0.15,0.4,0.6
2026-05-23,SHORT15_RERANK,0.2,0.2,0.4,0.8
2026-05-23,SHORT15_MIX,0.2,0.2,0.4,0.8
2026-05-23,SHORT20_RERANK,0.2,0.15,0.4,0.6
2026-05-23,SHORT20_MIX,0.2,0.2,0.4,0.8
2026-05-23,SHORT25_RERANK,0.2,0.15,0.4,0.6
2026-05-23,SHORT25_MIX,0.2,0.15,0.4,0.6
2026-05-24,BASELINE_MIX,0.2,0.1,0.5,0.5
2026-05-24,SHORT12_RERANK,0.2,0.1,0.5,0.5
2026-05-24,SHORT12_MIX,0.2,0.1,0.5,0.5
2026-05-24,SHORT15_RERANK,0.2,0.15,0.5,0.75
2026-05-24,SHORT15_MIX,0.2,0.15,0.5,0.75
2026-05-24,SHORT20_RERANK,0.2,0.1,0.5,0.5
2026-05-24,SHORT20_MIX,0.2,0.15,0.5,0.75
2026-05-24,SHORT25_RERANK,0.2,0.1,0.5,0.5
2026-05-24,SHORT25_MIX,0.2,0.1,0.5,0.5
2026-05-25,BASELINE_MIX,0.2,0.1,0.5,0.5
2026-05-25,SHORT12_RERANK,0.2,0.1,0.5,0.5
2026-05-25,SHORT12_MIX,0.2,0.1,0.5,0.5
2026-05-25,SHORT15_RERANK,0.2,0.15,0.5,0.75
2026-05-25,SHORT15_MIX,0.2,0.15,0.5,0.75
2026-05-25,SHORT20_RERANK,0.2,0.1,0.5,0.5
2026-05-25,SHORT20_MIX,0.2,0.15,0.5,0.75
2026-05-25,SHORT25_RERANK,0.2,0.1,0.5,0.5
2026-05-25,SHORT25_MIX,0.2,0.1,0.5,0.5
