agencia,ais,area_faccao,arma,bairro,cidade,comment,consolidado,data,database,editar,excluir,hora,id,id_evento,idade,latitude,longitude,name,sexo,tipo,tipo_evento,type,version,dia_semana,eh_feriado,dia_quente_cvp,clima,precipitacao_mm,qtd_mortes,nature,ais_original,regiao_risp
2.0,AIS 18,,,BARRA DO CEARÁ,Fortaleza,,Sim,2026-03-21,,,,13:15:10,76968.0,4405886.0,,-3.7051720546,-38.5747583099,Rua Alberto da Oliveira,,cvp,ROUBO A FARMÁCIA,,,Sábado,False,False,Nublado,3.4,,,AIS 06,CAPITAL OESTE
2.0,AIS 21,,,EDSON QUEIROZ,Fortaleza,,Sim,2026-03-21,,,,19:37:17,76590.0,4405889.0,,-3.755664343,-38.4890307897,Avenida Washington Soares,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,Nublado,3.4,,,AIS 21,CAPITAL OESTE
2.0,AIS 21,,,EDSON QUEIROZ,Fortaleza,,Sim,2026-03-21,,,,19:37:17,76969.0,4405889.0,,-3.755664343,-38.4890307897,Avenida Washington Soares,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Sábado,False,False,Nublado,3.4,,,AIS 21,CAPITAL OESTE
2.0,AIS 16,,,PAUPINA,Fortaleza,,Sim,2026-03-21,,,,21:56:22,76591.0,4405891.0,,-3.8406312096,-38.4861474679,Rua Luís Francisco Xavier,,cvp,ROUBO A RESIDÊNCIA,,,Sábado,False,False,Nublado,3.4,,,AIS 16,CAPITAL LESTE
2.0,AIS 16,,,PAUPINA,Fortaleza,,Sim,2026-03-21,,,,21:56:22,76970.0,4405891.0,,-3.8406312096,-38.4861474679,Rua Luís Francisco Xavier,,cvp,ROUBO A RESIDÊNCIA,,,Sábado,False,False,Nublado,3.4,,,AIS 16,CAPITAL LESTE
2.0,AIS 06,,,HENRIQUE JORGE,Fortaleza,,Sim,2026-03-21,,,,22:04:35,76592.0,4405892.0,,-3.7607514371,-38.5790740648,Rua Tupi,,cvp,ROUBO A PESSOA,,,Sábado,False,False,Nublado,3.4,,,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,HENRIQUE JORGE,Fortaleza,,Sim,2026-03-21,,,,22:04:35,76971.0,4405892.0,,-3.7607514371,-38.5790740648,Rua Tupi,,cvp,ROUBO A PESSOA,,,Sábado,False,False,Nublado,3.4,,,AIS 06,CAPITAL OESTE
2.0,AIS 12,,,,Caucaia,,Sim,2026-03-22,,,,19:08:22,76593.0,4405261.0,,-3.650766585,-38.726030406,Estrada do Caranguejo Tabuba,,cvp,ROUBO A RESIDÊNCIA,,,Domingo,False,False,Nublado,2.8,,,AIS 12,RMF OESTE
2.0,AIS 12,,,,Caucaia,,Sim,2026-03-22,,,,19:08:22,76975.0,4405261.0,,-3.650766585,-38.726030406,Estrada do Caranguejo Tabuba,,cvp,ROUBO A RESIDÊNCIA,,,Domingo,False,False,Nublado,2.8,,,AIS 12,RMF OESTE
2.0,AIS 08,,,MEIRELES,Fortaleza,,Sim,2026-03-22,,,,15:58:19,76594.0,4405898.0,,-3.7313006191,-38.5000783692,Rua Pereira Valente,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL LESTE
2.0,AIS 08,,,MEIRELES,Fortaleza,,Sim,2026-03-22,,,,15:58:19,76977.0,4405898.0,,-3.7313006191,-38.5000783692,Rua Pereira Valente,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL LESTE
2.0,AIS 05,,,FÁTIMA,Fortaleza,,Sim,2026-03-22,,,,18:10:40,76595.0,4405900.0,,-3.7507721761,-38.523105235,Rua Bonfim Sobrinho,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL OESTE
2.0,AIS 05,,,FÁTIMA,Fortaleza,,Sim,2026-03-22,,,,18:10:40,76979.0,4405900.0,,-3.7507721761,-38.523105235,Rua Bonfim Sobrinho,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL OESTE
2.0,AIS 08,,,MUCURIPE,Fortaleza,,Sim,2026-03-22,,,,16:22:03,76596.0,4405899.0,,-3.7287355465,-38.4884629378,Rua Pedro Rufino,,cvp,ROUBO A FARMÁCIA,,,Domingo,False,False,Nublado,2.8,,,AIS 08,CAPITAL LESTE
2.0,AIS 08,,,MUCURIPE,Fortaleza,,Sim,2026-03-22,,,,16:22:03,76978.0,4405899.0,,-3.7287355465,-38.4884629378,Rua Pedro Rufino,,cvp,ROUBO A FARMÁCIA,,,Domingo,False,False,Nublado,2.8,,,AIS 08,CAPITAL LESTE
2.0,AIS 18,,,ÁLVARO WEYNE,Fortaleza,,Sim,2026-03-22,,,,06:09:36,76597.0,4405895.0,,-3.7154643827,-38.5640451923,Rua Engenheiro João Nogueira,,cvp,ROUBO A RESIDÊNCIA,,,Domingo,False,False,Nublado,2.8,,,AIS 06,CAPITAL OESTE
2.0,AIS 18,,,ÁLVARO WEYNE,Fortaleza,,Sim,2026-03-22,,,,06:09:36,76973.0,4405895.0,,-3.7154643827,-38.5640451923,Rua Engenheiro João Nogueira,,cvp,ROUBO A RESIDÊNCIA,,,Domingo,False,False,Nublado,2.8,,,AIS 06,CAPITAL OESTE
2.0,AIS 16,,,JOSÉ DE ALENCAR,Fortaleza,,Sim,2026-03-22,,,,12:17:03,76598.0,4405896.0,,-3.8066238651,-38.4787581123,Avenida Washington Soares,,cvp,ROUBO A COLETIVO,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL LESTE
2.0,AIS 16,,,JOSÉ DE ALENCAR,Fortaleza,,Sim,2026-03-22,,,,12:17:03,76974.0,4405896.0,,-3.8066238651,-38.4787581123,Avenida Washington Soares,,cvp,ROUBO A COLETIVO,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL LESTE
2.0,AIS 10,,,IGUATU,Iguatu,,Sim,2026-03-22,,,,12:17:19,76599.0,4406051.0,,-6.3520715084,-39.2984014517,Rua Quinze de Novembro,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Domingo,False,False,Nublado,2.8,,,AIS 10,SUL
2.0,AIS 10,,,IGUATU,Iguatu,,Sim,2026-03-22,,,,12:17:19,76982.0,4406051.0,,-6.3520715084,-39.2984014517,Rua Quinze de Novembro,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Domingo,False,False,Nublado,2.8,,,AIS 10,SUL
2.0,AIS 20,,,PARQUE DOIS IRMÃOS,Fortaleza,,Sim,2026-03-22,,,,21:00:12,76600.0,4405903.0,,-3.7963588127,-38.5504688687,Avenida Bernardo Manuel,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL OESTE
2.0,AIS 20,,,PARQUE DOIS IRMÃOS,Fortaleza,,Sim,2026-03-22,,,,21:00:12,76981.0,4405903.0,,-3.7963588127,-38.5504688687,Avenida Bernardo Manuel,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 21,CAPITAL OESTE
2.0,AIS 20,,,PREFEITO JOSÉ WALTER,Fortaleza,,Sim,2026-03-22,,,,20:30:45,76601.0,4405902.0,,-3.831432063,-38.552867802,Rua 48,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 16,CAPITAL OESTE
2.0,AIS 20,,,PREFEITO JOSÉ WALTER,Fortaleza,,Sim,2026-03-22,,,,20:30:45,76980.0,4405902.0,,-3.831432063,-38.552867802,Rua 48,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 16,CAPITAL OESTE
2.0,,,,PRAIA DO FURUTO II,Fortaleza,,Sim,2026-03-22,,,,12:47:40,76602.0,4405897.0,,-3.7501850236,-38.4483557859,Avenida Dioguinho,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 08,
2.0,,,,PRAIA DO FURUTO II,Fortaleza,,Sim,2026-03-22,,,,12:47:40,76976.0,4405897.0,,-3.7501850236,-38.4483557859,Avenida Dioguinho,,cvp,ROUBO A PESSOA,,,Domingo,False,False,Nublado,2.8,,,AIS 08,
2.0,AIS 20,,,PREFEITO JOSÉ WALTER,Fortaleza,,Sim,2026-03-23,,,,05:18:22,76603.0,4405906.0,,-3.8250619157,-38.5520799839,Rua 19,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 16,CAPITAL OESTE
2.0,AIS 20,,,PREFEITO JOSÉ WALTER,Fortaleza,,Sim,2026-03-23,,,,05:18:22,76983.0,4405906.0,,-3.8250619157,-38.5520799839,Rua 19,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 16,CAPITAL OESTE
2.0,AIS 08,,,VICENTE PINZÓN,Fortaleza,,Sim,2026-03-23,,,,23:24:40,76604.0,4405928.0,,-3.7301828038,-38.4616997262,Rua Hermínia Bonavides,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 08,CAPITAL LESTE
2.0,AIS 08,,,VICENTE PINZÓN,Fortaleza,,Sim,2026-03-23,,,,23:24:40,76999.0,4405928.0,,-3.7301828038,-38.4616997262,Rua Hermínia Bonavides,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 08,CAPITAL LESTE
2.0,AIS 06,,,HENRIQUE JORGE,Fortaleza,,Sim,2026-03-23,,,,09:48:20,76605.0,4405912.0,,-3.7659328259,-38.5794354128,Rua Desembargador Luís Paulino,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,HENRIQUE JORGE,Fortaleza,,Sim,2026-03-23,,,,09:48:20,76988.0,4405912.0,,-3.7659328259,-38.5794354128,Rua Desembargador Luís Paulino,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 06,CAPITAL OESTE
2.0,AIS 08,,,MUCURIPE,Fortaleza,,Sim,2026-03-23,,,,10:50:35,76606.0,4405913.0,,-3.7287355465,-38.4884629378,Rua Pedro Rufino,,cvp,ROUBO A FARMÁCIA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 08,CAPITAL LESTE
2.0,AIS 08,,,MUCURIPE,Fortaleza,,Sim,2026-03-23,,,,10:50:35,76989.0,4405913.0,,-3.7287355465,-38.4884629378,Rua Pedro Rufino,,cvp,ROUBO A FARMÁCIA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 08,CAPITAL LESTE
2.0,AIS 08,,,MEIRELES,Fortaleza,,Sim,2026-03-23,,,,11:22:13,76607.0,4405915.0,,-3.7284673859,-38.4979782143,Rua Osvaldo Cruz,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 08,,,MEIRELES,Fortaleza,,Sim,2026-03-23,,,,11:22:13,76991.0,4405915.0,,-3.7284673859,-38.4979782143,Rua Osvaldo Cruz,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 06,,,PARQUELÂNDIA,Fortaleza,,Sim,2026-03-23,,,,11:43:11,76608.0,4405916.0,,-3.739912953,-38.5639435476,Rua Uruoca,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 05,CAPITAL OESTE
2.0,AIS 06,,,PARQUELÂNDIA,Fortaleza,,Sim,2026-03-23,,,,11:43:11,76992.0,4405916.0,,-3.739912953,-38.5639435476,Rua Uruoca,,cvp,ROUBO A ESTABELECIMENTO COMERCIAL,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 05,CAPITAL OESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,14:53:04,76609.0,4405917.0,,-3.751376977,-38.5046736128,Avenida Pontes Vieira,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,14:53:04,76993.0,4405917.0,,-3.751376977,-38.5046736128,Avenida Pontes Vieira,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,SÃO JOÃO DO TAUAPE,Fortaleza,,Sim,2026-03-23,,,,15:24:11,76610.0,4405918.0,,-3.755204673,-38.5041872244,Avenida Almirante Henrique Sabóia,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,SÃO JOÃO DO TAUAPE,Fortaleza,,Sim,2026-03-23,,,,15:24:11,76994.0,4405918.0,,-3.755204673,-38.5041872244,Avenida Almirante Henrique Sabóia,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 05,,,PARANGABA,Fortaleza,,Sim,2026-03-23,,,,20:39:06,76611.0,4405923.0,,-3.7785306789,-38.5694851705,Rua da Constituição,,cvp,ROUBO A SUPERMERCADO/MERCANTIL,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 05,CAPITAL OESTE
2.0,AIS 05,,,PARANGABA,Fortaleza,,Sim,2026-03-23,,,,20:39:06,76995.0,4405923.0,,-3.7785306789,-38.5694851705,Rua da Constituição,,cvp,ROUBO A SUPERMERCADO/MERCANTIL,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 05,CAPITAL OESTE
2.0,AIS 20,,,PARQUE SĂO JOSÉ,Fortaleza,,Sim,2026-03-23,,,,21:29:11,76612.0,4405924.0,,-3.7984101938,-38.5889580951,Rua Einstein,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 06,CAPITAL OESTE
2.0,AIS 20,,,PARQUE SĂO JOSÉ,Fortaleza,,Sim,2026-03-23,,,,21:29:11,76996.0,4405924.0,,-3.7984101938,-38.5889580951,Rua Einstein,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 06,CAPITAL OESTE
2.0,AIS 05,,,BENFICA,Fortaleza,,Sim,2026-03-23,,,,21:39:04,76613.0,4405925.0,,-3.7386601561,-38.5390387988,Rua Princesa Isabel,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL OESTE
2.0,AIS 05,,,BENFICA,Fortaleza,,Sim,2026-03-23,,,,21:39:04,76990.0,4405925.0,,-3.7386601561,-38.5390387988,Rua Princesa Isabel,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL OESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,21:48:15,76614.0,4405926.0,,-3.7527421115,-38.5021414623,Travessa Barbosa de Freitas,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,21:48:15,76997.0,4405926.0,,-3.7527421115,-38.5021414623,Travessa Barbosa de Freitas,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,22:03:44,76615.0,4405927.0,,-3.7463753554,-38.5055700458,Travessa Benjamim Torres,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,22:03:44,76998.0,4405927.0,,-3.7463753554,-38.5055700458,Travessa Benjamim Torres,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,JOAQUIM TÁVORA,Fortaleza,,Sim,2026-03-23,,,,06:35:52,76616.0,4405910.0,,-3.739105463,-38.5232352841,Avenida Visconde do Rio Branco,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,JOAQUIM TÁVORA,Fortaleza,,Sim,2026-03-23,,,,06:35:52,76987.0,4405910.0,,-3.739105463,-38.5232352841,Avenida Visconde do Rio Branco,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,05:55:05,76617.0,4405909.0,,-3.7501154009,-38.5108718667,Avenida Barão de Studart,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-23,,,,05:55:05,76986.0,4405909.0,,-3.7501154009,-38.5108718667,Avenida Barão de Studart,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 21,CAPITAL LESTE
2.0,AIS 06,,,JÓQUEI CLUBE,Fortaleza,,Sim,2026-03-23,,,,05:44:46,76618.0,4405908.0,,-3.7723767471,-38.5765912302,Rua Araripe Macedo,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 05,CAPITAL OESTE
2.0,AIS 06,,,JÓQUEI CLUBE,Fortaleza,,Sim,2026-03-23,,,,05:44:46,76985.0,4405908.0,,-3.7723767471,-38.5765912302,Rua Araripe Macedo,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 05,CAPITAL OESTE
2.0,AIS 17,,,CONJUNTO CEARÁ II,Fortaleza,,Sim,2026-03-23,,,,05:18:34,76619.0,4405907.0,,-3.77640525,-38.6191011494,Rua 922,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 06,CAPITAL OESTE
2.0,AIS 17,,,CONJUNTO CEARÁ II,Fortaleza,,Sim,2026-03-23,,,,05:18:34,76984.0,4405907.0,,-3.77640525,-38.6191011494,Rua 922,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 06,CAPITAL OESTE
2.0,AIS 34,,,,Icó,,Sim,2026-03-23,,,,18:58:15,76620.0,4406048.0,,-6.4001772128,-38.8568675354,Avenida Josefa Nogueira Monteiro,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 34,SUL
2.0,AIS 34,,,,Icó,,Sim,2026-03-23,,,,18:58:15,77000.0,4406048.0,,-6.4001772128,-38.8568675354,Avenida Josefa Nogueira Monteiro,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 34,SUL
2.0,AIS 34,,,,Icó,,Sim,2026-03-23,,,,19:30:53,76621.0,4406049.0,,-6.251292189,-38.5845957324,Rua Evaldo Augusto de Souza,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 34,SUL
2.0,AIS 34,,,,Icó,,Sim,2026-03-23,,,,19:30:53,77001.0,4406049.0,,-6.251292189,-38.5845957324,Rua Evaldo Augusto de Souza,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 34,SUL
2.0,AIS 03,,,,Sobral,,Sim,2026-03-23,,,,09:51:28,76622.0,4406080.0,,-3.664429784,-40.3863271929,Nossa Senhora de Fátima,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 03,NORTE
2.0,AIS 03,,,,Sobral,,Sim,2026-03-23,,,,09:51:28,77002.0,4406080.0,,-3.664429784,-40.3863271929,Nossa Senhora de Fátima,,cvp,ROUBO A PESSOA,,,Segunda-feira,False,False,Nublado,0.7,,,AIS 03,NORTE
2.0,AIS 16,,,GUAJERU,Fortaleza,,Sim,2026-03-24,,,,18:15:29,76623.0,4405942.0,,-3.8346613773,-38.484169264,Rua Professor Paulo Maria de Aragão,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 16,CAPITAL LESTE
2.0,AIS 16,,,GUAJERU,Fortaleza,,Sim,2026-03-24,,,,18:15:29,77011.0,4405942.0,,-3.8346613773,-38.484169264,Rua Professor Paulo Maria de Aragão,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 16,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-24,,,,13:23:12,76624.0,4405938.0,,-3.7459615382,-38.5076045365,Rua Tomás Acioli,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,DIONÍSIO TORRES,Fortaleza,,Sim,2026-03-24,,,,13:23:12,77009.0,4405938.0,,-3.7459615382,-38.5076045365,Rua Tomás Acioli,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL LESTE
2.0,AIS 12,,,,Caucaia,,Sim,2026-03-24,,,,12:44:20,76625.0,4405262.0,,-3.6547876699,-38.7555006106,Estrada do Garrote,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 12,RMF OESTE
2.0,AIS 12,,,,Caucaia,,Sim,2026-03-24,,,,12:44:20,77003.0,4405262.0,,-3.6547876699,-38.7555006106,Estrada do Garrote,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 12,RMF OESTE
2.0,AIS 06,,,ANTÔNIO BEZERRA,Fortaleza,,Sim,2026-03-24,,,,17:10:48,76626.0,4405940.0,,-3.7336828726,-38.5884281345,Avenida Sargento Hermínio Sampaio,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 06,CAPITAL OESTE
2.0,AIS 06,,,ANTÔNIO BEZERRA,Fortaleza,,Sim,2026-03-24,,,,17:10:48,77010.0,4405940.0,,-3.7336828726,-38.5884281345,Avenida Sargento Hermínio Sampaio,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 06,CAPITAL OESTE
2.0,AIS 19,,,COCÓ,Fortaleza,,Sim,2026-03-24,,,,19:21:37,76627.0,4405943.0,,-3.745111551,-38.4757988557,Rua Doutor Gilberto Studart,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL LESTE
2.0,AIS 19,,,COCÓ,Fortaleza,,Sim,2026-03-24,,,,19:21:37,77012.0,4405943.0,,-3.745111551,-38.4757988557,Rua Doutor Gilberto Studart,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL LESTE
2.0,AIS 05,,,AEROPORTO,Fortaleza,,Sim,2026-03-24,,,,12:09:35,76628.0,4405934.0,,-3.7575915926,-38.5239137565,Avenida Aguanambi,,cvp,ROUBO DE CARGA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL OESTE
2.0,AIS 05,,,AEROPORTO,Fortaleza,,Sim,2026-03-24,,,,12:09:35,77006.0,4405934.0,,-3.7575915926,-38.5239137565,Avenida Aguanambi,,cvp,ROUBO DE CARGA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL OESTE
2.0,AIS 06,,,RODOLFO TEÓFILO,Fortaleza,,Sim,2026-03-24,,,,12:18:02,76629.0,4405935.0,,-3.745000835,-38.5509864119,Rua Ana Néri,,cvp,ROUBO A PESSOA,,,Terça-feira,False,False,Nublado,1.4,,,AIS 21,CAPITAL OESTE
